Variable,Table,Source Term,Mapped Term Label,Mapped Term IRI,Mapping Score,Ontology
OHX30CSC,OHXDEN_C,Coronal Caries: Surface condition #30,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.412260111,OHD
OHX30CTC,OHXDEN_C,Coronal Caries: Tooth count #30,Tooth 30,http://purl.obolibrary.org/obo/NCIT_C52667,0.5516114,NCIT
OHX30CTC,OHXDEN_C,Coronal Caries: Tooth count #30,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.456965326,SNOMED
OHX30CTC,OHXDEN_C,Coronal Caries: Tooth count #30,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.449602799,OHD
OHX30DI,OHXDEN_C,Fluorosis DI: #30,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.834862111,NCIT
OHX30DI,OHXDEN_C,Fluorosis DI: #30,Fluorosis (disorder),http://snomed.info/id/244183009,0.740250832,SNOMED
OHX30DI,OHXDEN_C,Fluorosis DI: #30,prosthesis,http://purl.obolibrary.org/obo/OHD_0000301,0.313107597,OHD
OHX30SE,OHXDEN_C,Dental Sealants: #30,Sealant Dosage Form,http://purl.obolibrary.org/obo/NCIT_C149892,0.650132467,NCIT
OHX30SE,OHXDEN_C,Dental Sealants: #30,Sealant (substance),http://snomed.info/id/311899008,0.487854264,SNOMED
OHX30SE,OHXDEN_C,Dental Sealants: #30,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.37775399,OHD
OHX30TC,OHXDEN_C,Tooth Count: #30,Tooth 30,http://purl.obolibrary.org/obo/NCIT_C52667,0.805757256,NCIT
OHX30TC,OHXDEN_C,Tooth Count: #30,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.589177332,SNOMED
OHX30TC,OHXDEN_C,Tooth Count: #30,missing tooth 30 finding,http://purl.obolibrary.org/obo/OHD_0000088,0.440409308,OHD
OHX31CSC,OHXDEN_C,Coronal Caries: Surface condition #31,Conditional,http://purl.obolibrary.org/obo/NCIT_C63905,0.585526051,NCIT
OHX31CSC,OHXDEN_C,Coronal Caries: Surface condition #31,On conditional probation (finding),http://snomed.info/id/414936000,0.434074077,SNOMED
OHX31CSC,OHXDEN_C,Coronal Caries: Surface condition #31,restored tooth surface,http://purl.obolibrary.org/obo/OHD_0000208,0.401072304,OHD
OHX31CTC,OHXDEN_C,Coronal Caries: Tooth count #31,Tooth 31,http://purl.obolibrary.org/obo/NCIT_C94585,0.596426426,NCIT
OHX31CTC,OHXDEN_C,Coronal Caries: Tooth count #31,Coronal depression of tooth (body structure),http://snomed.info/id/9502002,0.440452895,SNOMED
OHX31CTC,OHXDEN_C,Coronal Caries: Tooth count #31,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.433356412,OHD
OHX31DI,OHXDEN_C,Fluorosis DI: #31,Dental Fluorosis,http://purl.obolibrary.org/obo/NCIT_C85059,0.792474446,NCIT
OHX31DI,OHXDEN_C,Fluorosis DI: #31,Fluorosis (disorder),http://snomed.info/id/244183009,0.702666776,SNOMED
OHX31SE,OHXDEN_C,Dental Sealants: #31,Sealant Dosage Form,http://purl.obolibrary.org/obo/NCIT_C149892,0.617996294,NCIT
OHX31SE,OHXDEN_C,Dental Sealants: #31,Sealant (substance),http://snomed.info/id/311899008,0.463739534,SNOMED
OHX31SE,OHXDEN_C,Dental Sealants: #31,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.359081538,OHD
OHX31TC,OHXDEN_C,Tooth Count: #31,Tooth 31,http://purl.obolibrary.org/obo/NCIT_C94585,0.838155308,NCIT
OHX31TC,OHXDEN_C,Tooth Count: #31,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.54633482,SNOMED
OHX31TC,OHXDEN_C,Tooth Count: #31,missing tooth 31 finding,http://purl.obolibrary.org/obo/OHD_0000089,0.488316383,OHD
OHX32TC,OHXDEN_C,Tooth Count: #32,Tooth 32,http://purl.obolibrary.org/obo/NCIT_C94586,0.847556558,NCIT
OHX32TC,OHXDEN_C,Tooth Count: #32,Sound tooth count (observable entity),http://snomed.info/id/251320006,0.531850855,SNOMED
OHX32TC,OHXDEN_C,Tooth Count: #32,missing tooth 32 finding,http://purl.obolibrary.org/obo/OHD_0000090,0.500956855,OHD
OHXEDEN,OHXDEN_C,Edentulous-yes,Edentulous,http://purl.obolibrary.org/obo/NCIT_C63746,0.917133365,NCIT
OHXEDEN,OHXDEN_C,Edentulous-yes,Edentulous (finding),http://snomed.info/id/278650002,0.815054461,SNOMED
OHXIMP,OHXDEN_C,Dental Implant: yes / no,Dental Implant,http://purl.obolibrary.org/obo/NCIT_C63718,0.837213626,NCIT
OHXIMP,OHXDEN_C,Dental Implant: yes / no,Fracture of dental implant (disorder),http://snomed.info/id/698686003,0.621537183,SNOMED
OHXIMP,OHXDEN_C,Dental Implant: yes / no,dental procedure,http://purl.obolibrary.org/obo/OHD_0000002,0.331577876,OHD
OHXRCAR,OHXDEN_C,Root Caries: yes / no,Root,http://purl.obolibrary.org/obo/NCIT_C33446,0.605449048,NCIT
OHXRCAR,OHXDEN_C,Root Caries: yes / no,dental caries,http://purl.obolibrary.org/obo/OHD_0000031,0.518971813,OHD
OHXRCAR,OHXDEN_C,Root Caries: yes / no,"Root amputation, per root (procedure)",http://snomed.info/id/23199002,0.467225549,SNOMED
OHXRRES,OHXDEN_C,Root restorations: yes / no,Root,http://purl.obolibrary.org/obo/NCIT_C79664,0.523532104,NCIT
OHXRRES,OHXDEN_C,Root restorations: yes / no,"Root amputation, per root (procedure)",http://snomed.info/id/23199002,0.448989584,SNOMED
OHXRRES,OHXDEN_C,Root restorations: yes / no,tooth restoration procedure,http://purl.obolibrary.org/obo/OHD_0000004,0.418735621,OHD
