Term ID,Term Label,Parent ID,Parent Label
http://purl.obolibrary.org/obo/ECTO_0400011,exposure to increased monosaccharide in food,http://purl.obolibrary.org/obo/ECTO_4000010,exposure to increased monosaccharide
http://purl.obolibrary.org/obo/CHEBI_36838,17-hydroxy steroid,http://purl.obolibrary.org/obo/CHEBI_35350,hydroxy steroid
http://purl.obolibrary.org/obo/CHEBI_943,"2,6-dichlorobenzonitrile",http://purl.obolibrary.org/obo/CHEBI_18379,nitrile
http://purl.obolibrary.org/obo/ECTO_9001072,"exposure to (E)-1,3-dichloropropene",http://purl.obolibrary.org/obo/ECTO_9001527,"exposure to 1,3-dichloropropene"
http://purl.obolibrary.org/obo/UBERON_0002166,endocardium of atrium,http://purl.obolibrary.org/obo/UBERON_0002165,endocardium
http://purl.obolibrary.org/obo/CHEBI_25106,macrolide,http://purl.obolibrary.org/obo/CHEBI_63944,macrocyclic lactone
http://purl.obolibrary.org/obo/NCIT_C19694,Risk Reduction,http://purl.obolibrary.org/obo/NCIT_C19683,Personal Behavior
http://purl.obolibrary.org/obo/CHEBI_19255,pyrimidine 2'-deoxyribonucleoside,http://purl.obolibrary.org/obo/CHEBI_18274,2'-deoxyribonucleoside
http://purl.obolibrary.org/obo/MAXO_0000221,nonsteroidal anti-inflammatory agent therapy,http://purl.obolibrary.org/obo/MAXO_0000643,antirheumatic agent therapy
http://purl.obolibrary.org/obo/GO_1904699,positive regulation of acinar cell proliferation,http://purl.obolibrary.org/obo/GO_0050679,positive regulation of epithelial cell proliferation
http://purl.obolibrary.org/obo/CHEBI_33837,conjugated protein,http://purl.obolibrary.org/obo/PR_000000001,protein
http://purl.obolibrary.org/obo/GO_0009059,macromolecule biosynthetic process,http://purl.obolibrary.org/obo/GO_1901576,organic substance biosynthetic process
http://purl.obolibrary.org/obo/ECTO_9000022,exposure to sodium hydroxide,http://purl.obolibrary.org/obo/ECTO_9000021,exposure to alkali metal salt
http://purl.obolibrary.org/obo/GO_0045721,negative regulation of gluconeogenesis,http://purl.obolibrary.org/obo/GO_0010677,negative regulation of cellular carbohydrate metabolic process
http://purl.obolibrary.org/obo/ECTO_9000924,exposure to hexachloroethane,http://purl.obolibrary.org/obo/ECTO_0001152,exposure to organochlorine compound
http://purl.obolibrary.org/obo/UBERON_0000061,anatomical structure,http://purl.obolibrary.org/obo/UBERON_0000465,material anatomical entity
http://purl.obolibrary.org/obo/CHEBI_28217,acrylonitrile,http://purl.obolibrary.org/obo/CHEBI_134179,volatile organic compound
http://purl.obolibrary.org/obo/FOODON_00003282,hen,http://purl.obolibrary.org/obo/UBERON_0003100,female organism
http://purl.obolibrary.org/obo/ECTO_9000781,exposure to benzotriazole,http://purl.obolibrary.org/obo/ECTO_0000163,exposure to organic cyclic compound
http://purl.obolibrary.org/obo/GO_0045920,negative regulation of exocytosis,http://purl.obolibrary.org/obo/GO_1903531,negative regulation of secretion by cell
http://purl.obolibrary.org/obo/UBERON_0009871,nephrogenic zone,http://purl.obolibrary.org/obo/CARO_0000000,anatomical entity
http://purl.obolibrary.org/obo/CHEBI_79020,"alpha,beta-unsaturated monocarboxylic acid",http://purl.obolibrary.org/obo/CHEBI_25384,monocarboxylic acid
http://purl.obolibrary.org/obo/FOODON_00001057,plant fruit food product,http://purl.obolibrary.org/obo/FOODON_00001261,vegetable food product
http://purl.obolibrary.org/obo/CHEBI_82451,"3,3'-Dimethoxybenzidine-4,4'-diisocyanate",http://purl.obolibrary.org/obo/CHEBI_22888,biphenyls
http://purl.obolibrary.org/obo/ECTO_0500006,exposure to leather dye,http://purl.obolibrary.org/obo/ECTO_0500005,exposure to dye
http://purl.obolibrary.org/obo/UBERON_0010418,urethral opening,http://purl.obolibrary.org/obo/UBERON_0000161,orifice
http://purl.obolibrary.org/obo/UBERON_0018142,caudal vertebra endochondral element,http://purl.obolibrary.org/obo/UBERON_0010913,vertebral element
http://purl.obolibrary.org/obo/ECTO_0500012,exposure to degreaser,http://purl.obolibrary.org/obo/ECTO_0500011,exposure to cleaning agent
http://purl.obolibrary.org/obo/PO_0025606,native plant cell,http://purl.obolibrary.org/obo/PO_0009002,plant cell
http://purl.obolibrary.org/obo/CHEBI_37739,glycerophospholipid,http://purl.obolibrary.org/obo/CHEBI_16247,phospholipid
http://purl.obolibrary.org/obo/UBERON_0000174,excreta,http://purl.obolibrary.org/obo/UBERON_0000463,organism substance
http://purl.obolibrary.org/obo/UBERON_0009142,entire embryonic mesenchyme,http://purl.obolibrary.org/obo/UBERON_0000477,anatomical cluster
http://purl.obolibrary.org/obo/UBERON_0002048,lung,http://purl.obolibrary.org/obo/UBERON_0004119,endoderm-derived structure
http://purl.obolibrary.org/obo/CHEBI_77941,EC 3.5.1.4 (amidase) inhibitor,http://purl.obolibrary.org/obo/CHEBI_76807,EC 3.5.1.* (non-peptide linear amide C-N hydrolase) inhibitor
http://purl.obolibrary.org/obo/CHEBI_48341,dimethoxymethane,http://purl.obolibrary.org/obo/CHEBI_59769,acetal
http://purl.obolibrary.org/obo/NBO_0000741,aggressive behavior by means,http://purl.obolibrary.org/obo/NBO_0000015,aggressive behavior
http://purl.obolibrary.org/obo/GO_0099640,axo-dendritic protein transport,http://purl.obolibrary.org/obo/GO_0098840,protein transport along microtubule
http://purl.obolibrary.org/obo/ECTO_9000997,exposure to tributylstannane,http://purl.obolibrary.org/obo/ECTO_9001388,exposure to organotin compound
http://purl.obolibrary.org/obo/GO_0050956,electroception,http://purl.obolibrary.org/obo/GO_0050952,sensory perception of electrical stimulus
http://purl.obolibrary.org/obo/CHEBI_48109,nitrobenzenes,http://purl.obolibrary.org/obo/CHEBI_22712,benzenes
http://purl.obolibrary.org/obo/FOODON_00003518,white onion (whole),http://purl.obolibrary.org/obo/FOODON_03316347,onion (whole)
http://purl.obolibrary.org/obo/GO_0033240,positive regulation of cellular amine metabolic process,http://purl.obolibrary.org/obo/GO_0051173,positive regulation of nitrogen compound metabolic process
http://purl.obolibrary.org/obo/ECTO_9000712,exposure to fluconazole,http://purl.obolibrary.org/obo/ECTO_0000163,exposure to organic cyclic compound
http://purl.obolibrary.org/obo/CHEBI_57504,L-dopa zwitterion,http://purl.obolibrary.org/obo/CHEBI_35238,amino acid zwitterion
http://purl.obolibrary.org/obo/GO_1904304,regulation of gastro-intestinal system smooth muscle contraction,http://purl.obolibrary.org/obo/GO_0006940,regulation of smooth muscle contraction
http://purl.obolibrary.org/obo/CHEBI_18308,acrylic acid,http://purl.obolibrary.org/obo/CHEBI_79020,"alpha,beta-unsaturated monocarboxylic acid"
http://purl.obolibrary.org/obo/ENVO_00000010,transport feature,http://purl.obolibrary.org/obo/ENVO_00000070,human construction
http://purl.obolibrary.org/obo/ECTO_9001071,"exposure to 2,4-dichlorophenol",http://purl.obolibrary.org/obo/ECTO_9000058,exposure to dichlorobenzene
http://purl.obolibrary.org/obo/CHEBI_60056,cocaine(1+),http://purl.obolibrary.org/obo/CHEBI_37332,tropane alkaloid
http://purl.obolibrary.org/obo/GO_1901202,negative regulation of extracellular matrix assembly,http://purl.obolibrary.org/obo/GO_1903054,negative regulation of extracellular matrix organization
http://purl.obolibrary.org/obo/CHEBI_29985,L-glutamate(1-),http://purl.obolibrary.org/obo/CHEBI_14321,glutamate(1-)
http://purl.obolibrary.org/obo/NCBITaxon_71240,eudicotyledons,http://purl.obolibrary.org/obo/NCBITaxon_1437183,Mesangiospermae
http://purl.obolibrary.org/obo/CHEBI_27134,trimethylxanthine,http://purl.obolibrary.org/obo/CHEBI_25348,methylxanthine
http://purl.obolibrary.org/obo/FOODON_03309554,bagel,http://purl.obolibrary.org/obo/FOODON_00002351,wheat bread food product
http://purl.obolibrary.org/obo/PATO_0002014,"structure, cavities",http://purl.obolibrary.org/obo/PATO_0000141,structure
http://purl.obolibrary.org/obo/FOODON_03301449,"potato (whole, raw)",http://purl.obolibrary.org/obo/FOODON_03311126,food (raw)
http://purl.obolibrary.org/obo/UBERON_8480005,placental artery endothelium,http://purl.obolibrary.org/obo/UBERON_0001917,endothelium of artery
http://purl.obolibrary.org/obo/ECTO_9001173,exposure to Molinate,http://purl.obolibrary.org/obo/ECTO_0000371,exposure to oxygen molecular entity
http://purl.obolibrary.org/obo/CHEBI_57986,riboflavin(1-),http://purl.obolibrary.org/obo/CHEBI_176838,vitamin B2
http://purl.obolibrary.org/obo/GO_0045823,positive regulation of heart contraction,http://purl.obolibrary.org/obo/GO_1903524,positive regulation of blood circulation
http://purl.obolibrary.org/obo/UBERON_0001651,right pulmonary artery,http://purl.obolibrary.org/obo/UBERON_0001637,artery
http://purl.obolibrary.org/obo/CHEBI_27013,CHEBI_27013,http://www.w3.org/2002/07/owl#Thing,owl:Thing
http://purl.obolibrary.org/obo/CHEBI_156548,kainate(1-),http://purl.obolibrary.org/obo/CHEBI_35695,dicarboxylic acid monoanion
http://purl.obolibrary.org/obo/FOODON_03420168,bone or shell,http://purl.obolibrary.org/obo/FOODON_03420122,nonmeat part of animal
http://purl.obolibrary.org/obo/ECTO_9000179,exposure to manganese cation,http://purl.obolibrary.org/obo/ECTO_9001154,exposure to elemental manganese
http://purl.obolibrary.org/obo/UBERON_0035039,rectal artery,http://purl.obolibrary.org/obo/UBERON_0001637,artery
http://purl.obolibrary.org/obo/CHEBI_22798,beta-D-glucoside,http://purl.obolibrary.org/obo/CHEBI_35436,D-glucoside
http://purl.obolibrary.org/obo/GO_0071763,nuclear membrane organization,http://purl.obolibrary.org/obo/GO_0061024,membrane organization
http://purl.obolibrary.org/obo/UBERON_0009581,midbrain mantle layer,http://purl.obolibrary.org/obo/UBERON_0004061,neural tube mantle layer
http://purl.obolibrary.org/obo/UBERON_0001985,corneal endothelium,http://purl.obolibrary.org/obo/UBERON_0010313,neural crest-derived structure
http://purl.obolibrary.org/obo/UBERON_0010959,craniocervical muscle,http://purl.obolibrary.org/obo/UBERON_0014892,skeletal muscle organ
http://purl.obolibrary.org/obo/CHEBI_33245,organic fundamental parent,http://purl.obolibrary.org/obo/CHEBI_37175,organic hydride
http://purl.obolibrary.org/obo/CHEBI_37622,carboxamide,http://purl.obolibrary.org/obo/CHEBI_36963,organooxygen compound
http://purl.obolibrary.org/obo/CHEBI_60600,amide fungicide,http://purl.obolibrary.org/obo/CHEBI_87012,amide antifungal agent
http://purl.obolibrary.org/obo/UBERON_0005720,hindbrain venous system,http://purl.obolibrary.org/obo/UBERON_0010314,structure with developmental contribution from neural crest
http://purl.obolibrary.org/obo/GO_0003292,cardiac septum cell differentiation,http://purl.obolibrary.org/obo/GO_0035051,cardiocyte differentiation
http://purl.obolibrary.org/obo/GO_0061951,establishment of protein localization to plasma membrane,http://purl.obolibrary.org/obo/GO_0072659,protein localization to plasma membrane
http://purl.obolibrary.org/obo/CHEBI_41879,dexamethasone,http://purl.obolibrary.org/obo/CHEBI_77166,"3-oxo-Delta(1),Delta(4)-steroid"
http://purl.obolibrary.org/obo/ECTO_9001627,exposure to inorganic acid,http://purl.obolibrary.org/obo/ECTO_0000650,exposure to Bronsted acid
http://purl.obolibrary.org/obo/CHEBI_63320,barium salt,http://purl.obolibrary.org/obo/CHEBI_37133,barium molecular entity
http://purl.obolibrary.org/obo/CHEBI_55401,(R)-camphorsulfonic acid,http://purl.obolibrary.org/obo/CHEBI_55379,camphorsulfonic acid
http://purl.obolibrary.org/obo/CL_0000593,androgen secreting cell,http://purl.obolibrary.org/obo/CL_0000174,steroid hormone secreting cell
http://purl.obolibrary.org/obo/FOODON_03411013,plant used for producing extract or concentrate,http://purl.obolibrary.org/obo/PO_0000003,whole plant
http://purl.obolibrary.org/obo/UBERON_0009870,zone of stomach,http://purl.obolibrary.org/obo/UBERON_0004921,subdivision of digestive tract
http://purl.obolibrary.org/obo/CL_0000540,neuron,http://purl.obolibrary.org/obo/BFO_0000040,material entity
http://purl.obolibrary.org/obo/ENVO_00002145,chromate contaminated soil,http://purl.obolibrary.org/obo/ENVO_00003081,metal contaminated soil
http://purl.obolibrary.org/obo/GO_0060143,positive regulation of syncytium formation by plasma membrane fusion,http://purl.obolibrary.org/obo/GO_0051094,positive regulation of developmental process
http://purl.obolibrary.org/obo/NCIT_C20134,Smoking Behavior,http://purl.obolibrary.org/obo/NCIT_C19683,Personal Behavior
http://purl.obolibrary.org/obo/GO_0060946,cardiac blood vessel endothelial cell differentiation,http://purl.obolibrary.org/obo/GO_0060837,blood vessel endothelial cell differentiation
http://purl.obolibrary.org/obo/CL_0000352,epiblast cell,http://purl.obolibrary.org/obo/CL_0000052,totipotent stem cell
http://purl.obolibrary.org/obo/GO_0010038,response to metal ion,http://purl.obolibrary.org/obo/GO_0010035,response to inorganic substance
http://purl.obolibrary.org/obo/UBERON_8410056,capillary of anorectum,http://purl.obolibrary.org/obo/UBERON_0001982,capillary
http://purl.obolibrary.org/obo/CHEBI_38174,"methylthio-1,3,5-triazine",http://purl.obolibrary.org/obo/CHEBI_26588,"1,3,5-triazines"
http://purl.obolibrary.org/obo/GO_1902680,positive regulation of RNA biosynthetic process,http://purl.obolibrary.org/obo/GO_0010557,positive regulation of macromolecule biosynthetic process
http://purl.obolibrary.org/obo/NCBITaxon_2058185,Dictyosteliaceae,http://purl.obolibrary.org/obo/NCBITaxon_2058949,Dictyosteliales
http://purl.obolibrary.org/obo/GO_1902306,negative regulation of sodium ion transmembrane transport,http://purl.obolibrary.org/obo/GO_1902305,regulation of sodium ion transmembrane transport
http://purl.obolibrary.org/obo/UBERON_0009615,midbrain hindbrain boundary neural plate,http://purl.obolibrary.org/obo/UBERON_0006598,presumptive structure
http://purl.obolibrary.org/obo/CHEBI_16990,bilirubin IXalpha,http://purl.obolibrary.org/obo/CHEBI_36735,biladienes
http://purl.obolibrary.org/obo/NCBITaxon_13894,Cocos nucifera,http://purl.obolibrary.org/obo/FOODON_03411286,palm plant
http://purl.obolibrary.org/obo/CHEBI_18049,piperidine,http://purl.obolibrary.org/obo/CHEBI_26151,piperidines
http://purl.obolibrary.org/obo/CHEBI_35509,androstane,http://purl.obolibrary.org/obo/CHEBI_35508,steroid fundamental parent
http://purl.obolibrary.org/obo/CHEBI_18723,nicotine,http://purl.obolibrary.org/obo/CHEBI_60911,racemate
http://purl.obolibrary.org/obo/UBERON_0000474,female reproductive system,http://purl.obolibrary.org/obo/UBERON_0000990,reproductive system
http://purl.obolibrary.org/obo/CHEBI_76731,EC 1.5.* (oxidoreductase acting on donor CH-NH group) inhibitor,http://purl.obolibrary.org/obo/CHEBI_76725,EC 1.* (oxidoreductase) inhibitor
http://purl.obolibrary.org/obo/ECTO_9000661,exposure to clarithromycin,http://purl.obolibrary.org/obo/ECTO_0000163,exposure to organic cyclic compound
http://purl.obolibrary.org/obo/CHEBI_25549,nitrites,http://purl.obolibrary.org/obo/CHEBI_51143,nitrogen molecular entity
http://purl.obolibrary.org/obo/ECTO_9000712,exposure to fluconazole,http://purl.obolibrary.org/obo/ECTO_9000026,exposure to alcohol
http://purl.obolibrary.org/obo/GO_0008283,cell population proliferation,http://purl.obolibrary.org/obo/GO_0009987,cellular process
http://purl.obolibrary.org/obo/CHEBI_55517,trichothecene,http://purl.obolibrary.org/obo/CHEBI_32955,epoxide
http://purl.obolibrary.org/obo/ENVO_01000781,public building,http://purl.obolibrary.org/obo/ENVO_00000073,building
http://purl.obolibrary.org/obo/CHEBI_24026,fatty alcohol,http://purl.obolibrary.org/obo/CHEBI_30879,alcohol
http://purl.obolibrary.org/obo/UBERON_0004647,liver lobule,http://purl.obolibrary.org/obo/UBERON_0004119,endoderm-derived structure
http://purl.obolibrary.org/obo/GO_0060048,cardiac muscle contraction,http://purl.obolibrary.org/obo/GO_0006941,striated muscle contraction
http://purl.obolibrary.org/obo/CHEBI_16856,CHEBI_16856,http://purl.obolibrary.org/obo/CHEBI_47923,tripeptide
http://purl.obolibrary.org/obo/CHEBI_33860,aromatic amine,http://purl.obolibrary.org/obo/CHEBI_50047,organic amino compound
http://purl.obolibrary.org/obo/CHEBI_46845,N-alkylpiperazine,http://purl.obolibrary.org/obo/CHEBI_50996,tertiary amino compound
http://purl.obolibrary.org/obo/GO_1902258,positive regulation of apoptotic process involved in outflow tract morphogenesis,http://purl.obolibrary.org/obo/GO_1902339,positive regulation of apoptotic process involved in morphogenesis
http://purl.obolibrary.org/obo/ECTO_0070067,exposure to winter squash via ingestion,http://purl.obolibrary.org/obo/ECTO_0070051,exposure to squash via ingestion
http://purl.obolibrary.org/obo/ECTO_9000327,exposure to hydroxyurea,http://purl.obolibrary.org/obo/ECTO_9000404,exposure to nitrogen
http://purl.obolibrary.org/obo/GO_0017085,response to insecticide,http://purl.obolibrary.org/obo/GO_0009636,response to toxic substance
http://purl.obolibrary.org/obo/GO_0002164,larval development,http://purl.obolibrary.org/obo/GO_0009791,post-embryonic development
http://purl.obolibrary.org/obo/UBERON_0004647,liver lobule,http://purl.obolibrary.org/obo/UBERON_0000064,organ part
http://purl.obolibrary.org/obo/UBERON_0004793,secretion of exocrine pancreas,http://purl.obolibrary.org/obo/UBERON_0004795,pancreas secretion
http://purl.obolibrary.org/obo/ENVO_01000219,anthropogenic terrestrial biome,http://purl.obolibrary.org/obo/ENVO_00000446,terrestrial biome
http://purl.obolibrary.org/obo/UBERON_0004468,set of muscles of vertebral column,http://purl.obolibrary.org/obo/UBERON_0001015,musculature
http://purl.obolibrary.org/obo/GO_0016053,organic acid biosynthetic process,http://purl.obolibrary.org/obo/GO_1901576,organic substance biosynthetic process
http://purl.obolibrary.org/obo/GO_0048523,negative regulation of cellular process,http://purl.obolibrary.org/obo/GO_0050794,regulation of cellular process
http://purl.obolibrary.org/obo/FOODON_00002684,mustard greens,http://purl.obolibrary.org/obo/FOODON_00002143,plant leaf vegetable food product
http://purl.obolibrary.org/obo/ECTO_9001149,exposure to lithium carbonate,http://purl.obolibrary.org/obo/ECTO_0000135,exposure to organic compound
http://purl.obolibrary.org/obo/ECTO_9000859,exposure to N-methylperfluorooctane sulfonamidoacetic acid,http://purl.obolibrary.org/obo/ECTO_9000533,exposure to organofluorine compound
http://purl.obolibrary.org/obo/ENVO_09000004,amount of carbon atom in environmental material,http://purl.obolibrary.org/obo/PATO_0000070,amount
http://purl.obolibrary.org/obo/CHEBI_83499,climbazole,http://purl.obolibrary.org/obo/CHEBI_87071,conazole antifungal drug
http://purl.obolibrary.org/obo/GO_0032432,actin filament bundle,http://purl.obolibrary.org/obo/GO_0110165,cellular anatomical entity
http://purl.obolibrary.org/obo/ECTO_9002168,exposure to aldehyde,http://purl.obolibrary.org/obo/ECTO_0000371,exposure to oxygen molecular entity
http://purl.obolibrary.org/obo/CHEBI_33767,cobalt group molecular entity,http://purl.obolibrary.org/obo/CHEBI_33676,d-block molecular entity
http://purl.obolibrary.org/obo/CHEBI_5962,irgarol 1051,http://purl.obolibrary.org/obo/CHEBI_35683,aryl sulfide
http://purl.obolibrary.org/obo/ECTO_9000298,"exposure to 3',5'-cyclic AMP",http://purl.obolibrary.org/obo/ECTO_9000284,exposure to organophosphorus compound
http://purl.obolibrary.org/obo/UBERON_0005103,mesonephric epithelium,http://purl.obolibrary.org/obo/UBERON_0004819,kidney epithelium
http://purl.obolibrary.org/obo/ECTO_9001217,exposure to permethrin,http://purl.obolibrary.org/obo/ECTO_0000163,exposure to organic cyclic compound
http://purl.obolibrary.org/obo/UBERON_0004857,skeletal muscle connective tissue,http://purl.obolibrary.org/obo/UBERON_0002384,connective tissue
http://purl.obolibrary.org/obo/ECTO_9000037,exposure to chromium,http://purl.obolibrary.org/obo/ECTO_0000481,exposure to transition element
http://purl.obolibrary.org/obo/CHEBI_31746,kainic acid,http://purl.obolibrary.org/obo/CHEBI_46767,pyrrolidinecarboxylic acid
http://purl.obolibrary.org/obo/CHEBI_27977,erythronolide B,http://purl.obolibrary.org/obo/CHEBI_23955,erythronolide
http://purl.obolibrary.org/obo/ECTO_9001306,exposure to elemental zinc,http://purl.obolibrary.org/obo/ECTO_9000954,exposure to zinc
http://purl.obolibrary.org/obo/FOODON_03411471,european cantaloupe plant,http://purl.obolibrary.org/obo/NCBITaxon_3658,Cucumis melo var. cantalupo
http://purl.obolibrary.org/obo/ECTO_0900036,exposure to folic acid via ingestion,http://purl.obolibrary.org/obo/ECTO_0900029,exposure to vitamin B via ingestion
http://purl.obolibrary.org/obo/UBERON_0001710,lower jaw region,http://purl.obolibrary.org/obo/CARO_0000003,CARO_0000003
http://purl.obolibrary.org/obo/CL_0000988,hematopoietic cell,http://purl.obolibrary.org/obo/CL_0002371,somatic cell
http://purl.obolibrary.org/obo/GO_1905209,positive regulation of cardiocyte differentiation,http://purl.obolibrary.org/obo/GO_0045597,positive regulation of cell differentiation
http://purl.obolibrary.org/obo/ECTO_9001525,exposure to bis(2-ethylhexyl) phthalate,http://purl.obolibrary.org/obo/ECTO_9000906,exposure to phthalate ester
http://purl.obolibrary.org/obo/GO_0014827,intestine smooth muscle contraction,http://purl.obolibrary.org/obo/GO_0014821,phasic smooth muscle contraction
http://purl.obolibrary.org/obo/CHEBI_26523,reactive oxygen species,http://purl.obolibrary.org/obo/CHEBI_25806,oxygen molecular entity
http://purl.obolibrary.org/obo/GO_1903849,positive regulation of aorta morphogenesis,http://purl.obolibrary.org/obo/GO_1903847,regulation of aorta morphogenesis
http://purl.obolibrary.org/obo/CHEBI_48377,imidic acid,http://purl.obolibrary.org/obo/CHEBI_51143,nitrogen molecular entity
http://purl.obolibrary.org/obo/UBERON_0022350,visceral serous membrane,http://purl.obolibrary.org/obo/UBERON_0004923,organ component layer
http://purl.obolibrary.org/obo/UBERON_0006218,common atrial chamber,http://purl.obolibrary.org/obo/UBERON_0002050,embryonic structure
http://purl.obolibrary.org/obo/ECTO_9001284,exposure to trichlorfon,http://purl.obolibrary.org/obo/ECTO_9000284,exposure to organophosphorus compound
http://purl.obolibrary.org/obo/GO_0015851,nucleobase transport,http://purl.obolibrary.org/obo/GO_0071705,nitrogen compound transport
http://purl.obolibrary.org/obo/ECTO_9001416,exposure to dichromium trioxide,http://purl.obolibrary.org/obo/ECTO_9000037,exposure to chromium
http://purl.obolibrary.org/obo/ECTO_0400003,exposure to increased salt in soil,http://purl.obolibrary.org/obo/ECTO_4000002,exposure to increased salt
http://purl.obolibrary.org/obo/ECTO_2000050,exposure to total body radiography,http://purl.obolibrary.org/obo/ECTO_2000040,exposure to radiography
http://purl.obolibrary.org/obo/ECTO_9001020,exposure to chlorimuron-ethyl,http://purl.obolibrary.org/obo/ECTO_9000190,exposure to organonitrogen compound
http://purl.obolibrary.org/obo/CHEBI_33285,heteroorganic entity,http://purl.obolibrary.org/obo/CHEBI_50860,organic molecular entity
http://purl.obolibrary.org/obo/FOODON_03400149,milled grain or starch product (us cfr),http://purl.obolibrary.org/obo/FOODON_03400125,grain or starch product (us cfr)
http://purl.obolibrary.org/obo/CL_0000163,endocrine cell,http://purl.obolibrary.org/obo/CL_0000151,secretory cell
http://purl.obolibrary.org/obo/GO_1901616,organic hydroxy compound catabolic process,http://purl.obolibrary.org/obo/GO_1901615,organic hydroxy compound metabolic process
http://purl.obolibrary.org/obo/ENVO_01000967,public swimming pool,http://purl.obolibrary.org/obo/ENVO_01000965,constructed swimming pool
http://purl.obolibrary.org/obo/ECTO_9000628,"exposure to 3,5-dichlorobiphenyl",http://purl.obolibrary.org/obo/ECTO_9000651,exposure to dichlorobiphenyl
http://purl.obolibrary.org/obo/CHEBI_36961,chalcocarbonic acid,http://purl.obolibrary.org/obo/CHEBI_36962,organochalcogen compound
http://purl.obolibrary.org/obo/GO_0022414,reproductive process,http://purl.obolibrary.org/obo/GO_0008150,biological_process
http://purl.obolibrary.org/obo/UBERON_0002040,bronchial artery,http://purl.obolibrary.org/obo/UBERON_0004573,systemic artery
http://purl.obolibrary.org/obo/CHEBI_30183,tetramethyllead,http://purl.obolibrary.org/obo/CHEBI_33586,organolead compound
http://purl.obolibrary.org/obo/CHEBI_52289,wortmannin,http://purl.obolibrary.org/obo/CHEBI_3992,cyclic ketone
http://purl.obolibrary.org/obo/GO_0000768,syncytium formation by plasma membrane fusion,http://purl.obolibrary.org/obo/GO_0140253,cell-cell fusion
http://purl.obolibrary.org/obo/CL_0000174,steroid hormone secreting cell,http://purl.obolibrary.org/obo/CL_0000163,endocrine cell
http://purl.obolibrary.org/obo/CHEBI_36566,zinc coordination entity,http://purl.obolibrary.org/obo/CHEBI_36563,zinc group coordination entity
http://purl.obolibrary.org/obo/ECTO_9000470,exposure to L-phenylalanine derivative,http://purl.obolibrary.org/obo/ECTO_9000190,exposure to organonitrogen compound
http://purl.obolibrary.org/obo/GO_2000675,negative regulation of type B pancreatic cell apoptotic process,http://purl.obolibrary.org/obo/GO_1904036,negative regulation of epithelial cell apoptotic process
http://purl.obolibrary.org/obo/UBERON_0003083,trunk neural crest,http://purl.obolibrary.org/obo/UBERON_0004121,ectoderm-derived structure
http://purl.obolibrary.org/obo/CHEBI_23822,dinitrotoluene,http://purl.obolibrary.org/obo/CHEBI_25566,nitrotoluene
http://purl.obolibrary.org/obo/GO_0061105,regulation of stomach neuroendocrine cell differentiation,http://purl.obolibrary.org/obo/GO_0030856,regulation of epithelial cell differentiation
http://purl.obolibrary.org/obo/CHEBI_87098,4-hydroxy-3-[(2-methoxyphenyl)diazenyl]naphthalene-1-sulfonic acid,http://purl.obolibrary.org/obo/CHEBI_25392,naphthols
http://purl.obolibrary.org/obo/ECTO_9000359,exposure to clozapine,http://purl.obolibrary.org/obo/ECTO_9000190,exposure to organonitrogen compound
http://purl.obolibrary.org/obo/CHEBI_5705,Hexazinone,http://purl.obolibrary.org/obo/CHEBI_26588,"1,3,5-triazines"
http://purl.obolibrary.org/obo/GO_0048390,intermediate mesoderm morphogenesis,http://purl.obolibrary.org/obo/GO_0048332,mesoderm morphogenesis
http://purl.obolibrary.org/obo/ECTO_0070204,exposure to cow milk (liquid) via ingestion,http://purl.obolibrary.org/obo/ECTO_0000015,exposure to environmental material
http://purl.obolibrary.org/obo/CHEBI_33260,elemental hydrogen,http://purl.obolibrary.org/obo/CHEBI_33608,hydrogen molecular entity
http://purl.obolibrary.org/obo/UBERON_0001264,pancreas,http://purl.obolibrary.org/obo/FOODON_03420106,"organ meat, digestive system"
http://purl.obolibrary.org/obo/ECTO_9001483,exposure to pentane,http://purl.obolibrary.org/obo/ECTO_9001621,exposure to volatile organic compound
http://purl.obolibrary.org/obo/UBERON_0001013,adipose tissue,http://purl.obolibrary.org/obo/FOODON_03420122,nonmeat part of animal
http://purl.obolibrary.org/obo/CDNO_0200826,concentration of flavonols in material entity,http://purl.obolibrary.org/obo/CDNO_0200797,concentration of hydroxyflavone in material entity
http://purl.obolibrary.org/obo/CHEBI_81518,"2,3,4,3',4'-Pentachlorobiphenyl",http://purl.obolibrary.org/obo/CHEBI_36721,pentachlorobiphenyl
http://purl.obolibrary.org/obo/ECTO_7000135,exposure to wood dust,http://purl.obolibrary.org/obo/ECTO_7000001,exposure to dust
http://purl.obolibrary.org/obo/GO_0033692,cellular polysaccharide biosynthetic process,http://purl.obolibrary.org/obo/GO_0044264,cellular polysaccharide metabolic process
http://purl.obolibrary.org/obo/CL_3000000,ciliated epithelial cell of esophagus,http://purl.obolibrary.org/obo/CL_0002252,epithelial cell of esophagus
http://purl.obolibrary.org/obo/FOODON_00003483,plum (whole),http://purl.obolibrary.org/obo/PO_0030103,drupe fruit
http://purl.obolibrary.org/obo/ECTO_9001967,exposure to EC 4.1.1.19 (arginine decarboxylase) inhibitor,http://purl.obolibrary.org/obo/ECTO_0000557,exposure to inhibitor
http://purl.obolibrary.org/obo/CHEBI_30566,gamma-aminobutyrate,http://purl.obolibrary.org/obo/CHEBI_71666,gamma-amino acid anion
