Term ID,Term Label,Parent ID,Parent Label
http://purl.obolibrary.org/obo/FMA_84232,Right lower primary canine tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/CDT_0006720,billing code D6720: crown - resin with high noble metal,http://purl.obolibrary.org/obo/CDT_1000006,billing code for fixed partial denture retainers - crowns
http://purl.obolibrary.org/obo/FMA_56897,Mesiobuccal cusp of lower third molar tooth,http://purl.obolibrary.org/obo/FMA_56827,Cusp of lower third molar tooth
http://purl.obolibrary.org/obo/OHD_0000079,missing tooth 21 finding,http://purl.obolibrary.org/obo/OHD_0000026,missing tooth finding
http://purl.obolibrary.org/obo/FMA_56793,Lingual cusp of right upper second premolar tooth,http://purl.obolibrary.org/obo/FMA_56792,Lingual cusp of upper second premolar tooth
http://purl.obolibrary.org/obo/FMA_260144,Vasculature of anatomical cluster,http://purl.obolibrary.org/obo/FMA_69050,Vasculature
http://purl.obolibrary.org/obo/FMA_85302,Root of molar tooth,http://purl.obolibrary.org/obo/FMA_55624,Root of tooth
http://purl.obolibrary.org/obo/FMA_56741,Cingulum of upper lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_56736,Cingulum of upper incisor tooth
http://purl.obolibrary.org/obo/FMA_56574,Root of right upper second premolar tooth,http://purl.obolibrary.org/obo/FMA_56573,Root of upper second premolar tooth
http://purl.obolibrary.org/obo/OBI_0000444,target of material addition role,http://purl.obolibrary.org/obo/BFO_0000023,role
http://purl.obolibrary.org/obo/FMA_55975,Cement of right upper first secondary molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_269594,Set of interalveolar septa of right maxilla,http://purl.obolibrary.org/obo/FMA_75773,Set of interalveolar septa of maxilla
http://purl.obolibrary.org/obo/FMA_53650,Left maxilla,http://purl.obolibrary.org/obo/FMA_9711,Maxilla
http://purl.obolibrary.org/obo/FMA_56554,Crown of right upper central incisor tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_320714,Proximal tendon of inferior longitudinal muscle of tongue,http://purl.obolibrary.org/obo/FMA_318790,Tendon of inferior longitudinal muscle of tongue
http://purl.obolibrary.org/obo/FMA_56275,Distal surface of right upper second premolar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_46719,Zone of hyoglossus,http://purl.obolibrary.org/obo/FMA_284654,Zone of muscle of head
http://purl.obolibrary.org/obo/FMA_224626,Right retropharyngeal lymph node,http://purl.obolibrary.org/obo/FMA_61237,Retropharyngeal lymph node
http://purl.obolibrary.org/obo/FMA_286392,Mucosa of philtrum proper,http://purl.obolibrary.org/obo/FMA_60027,Mucosa of region of labial part of mouth
http://purl.obolibrary.org/obo/FMA_56228,Mesial surface of left lower central incisor tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_57038,Mesial contact surface of left upper second molar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_57511,Crown proper of lower molar tooth,http://purl.obolibrary.org/obo/FMA_57495,Crown proper of molar tooth
http://purl.obolibrary.org/obo/FMA_55778,Crown pulp of lower lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_55777,Dental pulp of lower lateral incisor tooth
http://purl.obolibrary.org/obo/FMA_56923,Contact surface of lower premolar tooth,http://purl.obolibrary.org/obo/FMA_56915,Contact surface of premolar tooth
http://purl.obolibrary.org/obo/FMA_56369,Lingual surface of right lower first molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56132,Cavity of left lower second premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/OHD_0000149,3/4 resin crown restoration procedure,http://purl.obolibrary.org/obo/OHD_0000305,3/4 crown restoration procedure
http://purl.obolibrary.org/obo/FMA_34836,Articular capsule,http://purl.obolibrary.org/obo/FMA_302986,Skeletal membrane organ
http://purl.obolibrary.org/obo/OHD_0000087,missing tooth 29 finding,http://purl.obolibrary.org/obo/OHD_0000026,missing tooth finding
http://purl.obolibrary.org/obo/FMA_56534,Root of right lower lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_56533,Root of lower lateral incisor tooth
http://purl.obolibrary.org/obo/OBI_0000806,material maintenance objective,http://purl.obolibrary.org/obo/IAO_0000005,objective specification
http://purl.obolibrary.org/obo/FMA_60033,Mucosa of left palatoglossal arch,http://purl.obolibrary.org/obo/FMA_60031,Mucosa of palatoglossal arch
http://purl.obolibrary.org/obo/FMA_269596,Set of interalveolar septa of left maxilla,http://purl.obolibrary.org/obo/FMA_75773,Set of interalveolar septa of maxilla
http://purl.obolibrary.org/obo/FMA_58027,Left upper first premolar socket,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/OHD_0000061,missing tooth 3 finding,http://purl.obolibrary.org/obo/OHD_0000026,missing tooth finding
http://purl.obolibrary.org/obo/FMA_59763,Gingiva of upper jaw,http://purl.obolibrary.org/obo/FMA_59762,Gingiva
http://purl.obolibrary.org/obo/FMA_56348,Occlusal surface of right lower second molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55996,Root pulp of left upper second molar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_66762,Synovial membrane,http://purl.obolibrary.org/obo/FMA_9581,Serous membrane
http://purl.obolibrary.org/obo/FMA_289685,Mucosa of oral segment of right side of soft palate,http://purl.obolibrary.org/obo/FMA_289589,Mucosa of segment of palate
http://purl.obolibrary.org/obo/FMA_56065,Dentine of right lower second secondary molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_no_fmaid_Primary_mandibular_dentition,Primary mandibular dentition,http://purl.obolibrary.org/obo/FMA_269584,Mandibular dentition
http://purl.obolibrary.org/obo/FMA_56345,Mesial surface of lower second molar tooth,http://purl.obolibrary.org/obo/FMA_56168,Surface of lower second molar tooth
http://purl.obolibrary.org/obo/IAO_0000009,label,http://purl.obolibrary.org/obo/IAO_0000030,information content entity
http://purl.obolibrary.org/obo/FMA_5954,Right paratracheal lymph node,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55749,Enamel of left upper lateral secondary incisor tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_84239,Left upper first primary molar tooth,http://purl.obolibrary.org/obo/FMA_84211,Upper first primary molar tooth
http://purl.obolibrary.org/obo/FMA_56116,Cavity of left lower central incisor tooth,http://purl.obolibrary.org/obo/FMA_56109,Cavity of lower central incisor tooth
http://purl.obolibrary.org/obo/FMA_224458,Set of right anterior cervical lymph nodes,http://purl.obolibrary.org/obo/FMA_71722,Set of anterior cervical lymph nodes
http://purl.obolibrary.org/obo/FMA_320706,Proximal tendon of left superior longitudinal muscle of tongue,http://purl.obolibrary.org/obo/FMA_320702,Proximal tendon of superior longitudinal muscle of tongue
http://purl.obolibrary.org/obo/FMA_56652,Distal root of right lower first molar tooth,http://purl.obolibrary.org/obo/FMA_56651,Distal root of lower first molar tooth
http://purl.obolibrary.org/obo/FMA_318516,Skeletal muscle tissue of vertical muscle of tongue,http://purl.obolibrary.org/obo/FMA_284660,Skeletal muscle tissue of muscle of head
http://purl.obolibrary.org/obo/FMA_56262,Surface of upper second premolar tooth,http://purl.obolibrary.org/obo/FMA_56163,Surface of upper premolar tooth
http://purl.obolibrary.org/obo/OGMS_0000074,normal value,http://purl.obolibrary.org/obo/BFO_0000031,generically dependent continuant
http://purl.obolibrary.org/obo/FMA_55814,Lower first secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55721,Lower secondary molar tooth
http://purl.obolibrary.org/obo/FMA_56516,Crown of upper canine tooth,http://purl.obolibrary.org/obo/FMA_56511,Crown of canine tooth
http://purl.obolibrary.org/obo/FMA_319973,Belly of left inferior longitudinal muscle of tongue,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56937,Distal contact surface of upper lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_56928,Contact surface of upper lateral incisor tooth
http://purl.obolibrary.org/obo/FMA_56276,Distal surface of left upper second premolar tooth,http://purl.obolibrary.org/obo/FMA_56271,Distal surface of upper second premolar tooth
http://purl.obolibrary.org/obo/FMA_56113,Cavity of right upper lateral incisor tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55844,Crown pulp of right upper canine tooth,http://purl.obolibrary.org/obo/FMA_55838,Crown pulp of upper canine tooth
http://purl.obolibrary.org/obo/CDT_0002542,billing code D2542: onlay - metallic - two surfaces,http://purl.obolibrary.org/obo/CDT_1000003,billing code for inlay/onlay restorations - metallic
http://purl.obolibrary.org/obo/FMA_232238,Set of right superior deep cervical lymph nodes,http://purl.obolibrary.org/obo/FMA_232234,Set of superior deep cervical lymph nodes
http://purl.obolibrary.org/obo/FMA_56341,Buccal surface of right lower third molar tooth,http://purl.obolibrary.org/obo/FMA_56328,Buccal surface of lower third molar tooth
http://purl.obolibrary.org/obo/FMA_45562,Multilaminar epithelium,http://purl.obolibrary.org/obo/FMA_9639,Portion of epithelium
http://purl.obolibrary.org/obo/OGMS_0000034,acquired genetic disease,http://purl.obolibrary.org/obo/OGMS_0000031,disease
http://purl.obolibrary.org/obo/FMA_56916,Contact surface of molar tooth,http://purl.obolibrary.org/obo/FMA_56909,Contact surface of tooth
http://purl.obolibrary.org/obo/FMA_314385,Muscle body of right superior longitudinal muscle of tongue,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_57052,Articular capsule of left temporomandibular joint,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56157,Surface of premolar tooth,http://purl.obolibrary.org/obo/FMA_55642,Surface of tooth
http://purl.obolibrary.org/obo/FMA_56753,Cingulum of lower canine tooth,http://purl.obolibrary.org/obo/FMA_56734,Cingulum of canine tooth
http://purl.obolibrary.org/obo/FMA_56243,Mesial surface of upper canine tooth,http://purl.obolibrary.org/obo/FMA_56161,Surface of upper canine tooth
http://purl.obolibrary.org/obo/FMA_55880,Root pulp of right upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_55879,Root pulp of upper first premolar tooth
http://purl.obolibrary.org/obo/FMA_65073,Zone of alveolar process of maxilla,http://purl.obolibrary.org/obo/FMA_52845,Zone of maxilla
http://purl.obolibrary.org/obo/FMA_58045,Right lower first molar socket,http://purl.obolibrary.org/obo/FMA_58037,Lower first molar socket
http://purl.obolibrary.org/obo/OHD_0000302,prosthetic tooth,http://purl.obolibrary.org/obo/OHD_0000206,functional tooth
http://purl.obolibrary.org/obo/FMA_56602,Crown of left lower second molar tooth,http://purl.obolibrary.org/obo/FMA_56597,Crown of lower second molar tooth
http://purl.obolibrary.org/obo/OHD_0000031,dental caries,http://purl.obolibrary.org/obo/OGMS_0000031,disease
http://purl.obolibrary.org/obo/FMA_232660,Left malar lymph node,http://purl.obolibrary.org/obo/FMA_61226,Malar lymph node
http://purl.obolibrary.org/obo/FMA_58042,Left lower third molar socket,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_78561,Set of organ components,http://purl.obolibrary.org/obo/FMA_228667,Set of organ parts
http://purl.obolibrary.org/obo/FMA_56629,Distobuccal root of left upper third molar tooth,http://purl.obolibrary.org/obo/FMA_56623,Distobuccal root of upper third molar tooth
http://purl.obolibrary.org/obo/FMA_289387,Labial side of maxillary gingiva,http://purl.obolibrary.org/obo/FMA_289381,Region of maxillary gingiva
http://purl.obolibrary.org/obo/FMA_58043,Right lower second molar socket,http://purl.obolibrary.org/obo/FMA_58038,Lower second molar socket
http://purl.obolibrary.org/obo/FMA_56683,Periodontium of left lower canine tooth,http://purl.obolibrary.org/obo/FMA_56681,Periodontium of lower canine tooth
http://purl.obolibrary.org/obo/FMA_56812,Lingual cusp of left lower first premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_224496,Set of left inferior deep lateral cervical lymph nodes,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56240,Labial surface of left lower central incisor tooth,http://purl.obolibrary.org/obo/FMA_56235,Labial surface of lower central incisor tooth
http://purl.obolibrary.org/obo/FMA_61236,Pretracheal lymph node,http://purl.obolibrary.org/obo/FMA_12779,Deep anterior cervical lymph node
http://purl.obolibrary.org/obo/FMA_56979,Distal contact surface of right lower second premolar tooth,http://purl.obolibrary.org/obo/FMA_56978,Distal contact surface of lower second premolar tooth
http://purl.obolibrary.org/obo/FMA_56394,Occlusal surface of left upper second molar tooth,http://purl.obolibrary.org/obo/FMA_56392,Occlusal surface of upper second molar tooth
http://purl.obolibrary.org/obo/FMA_57500,Crown proper of right upper second premolar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_318504,Skeletal muscle tissue of inferior longitudinal muscle of tongue,http://purl.obolibrary.org/obo/FMA_284660,Skeletal muscle tissue of muscle of head
http://purl.obolibrary.org/obo/FMA_56358,Buccal surface of lower first molar tooth,http://purl.obolibrary.org/obo/FMA_no_fmaid_Buccal_surface_enamel_of_tooth,Buccal surface enamel of tooth
http://purl.obolibrary.org/obo/FMA_56024,Crown pulp of left upper third molar tooth,http://purl.obolibrary.org/obo/FMA_56019,Crown pulp of upper third molar tooth
http://purl.obolibrary.org/obo/OGMS_0000032,homeostasis,http://purl.obolibrary.org/obo/BFO_0000016,disposition
http://purl.obolibrary.org/obo/FMA_56111,Cavity of right upper central incisor tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_12769,Superficial lateral cervical lymph node,http://purl.obolibrary.org/obo/FMA_61232,Lateral cervical lymph node
http://purl.obolibrary.org/obo/FMA_56880,Distobuccal cusp of left lower first molar tooth,http://purl.obolibrary.org/obo/FMA_56872,Distobuccal cusp of lower first molar tooth
http://purl.obolibrary.org/obo/FMA_232699,Right jugulodigastric lymph node,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_54817,Hyoglossal membrane,http://purl.obolibrary.org/obo/FMA_54806,Region of tongue
http://purl.obolibrary.org/obo/FMA_56823,Cusp of upper second molar tooth,http://purl.obolibrary.org/obo/FMA_56817,Cusp of upper molar tooth
http://purl.obolibrary.org/obo/BFO_0000028,three-dimensional spatial region,http://purl.obolibrary.org/obo/BFO_0000006,spatial region
http://purl.obolibrary.org/obo/FMA_55787,Cement of left lower lateral secondary incisor tooth,http://purl.obolibrary.org/obo/FMA_55776,Cement of lower lateral secondary incisor tooth
http://purl.obolibrary.org/obo/BFO_0000013,connected spatiotemporal region,http://purl.obolibrary.org/obo/BFO_0000011,spatiotemporal region
http://purl.obolibrary.org/obo/FMA_320736,Distal tendon of left transverse muscle of tongue,http://purl.obolibrary.org/obo/FMA_320732,Distal tendon of transverse muscle of tongue
http://purl.obolibrary.org/obo/FMA_56176,Labial surface of upper central incisor tooth,http://purl.obolibrary.org/obo/FMA_56171,Labial surface of upper incisor tooth
http://purl.obolibrary.org/obo/FMA_57063,Inferior synovial membrane of articular capsule of temporomandibular joint,http://purl.obolibrary.org/obo/FMA_57054,Synovial membrane of articular capsule of temporomandibular joint
http://purl.obolibrary.org/obo/FMA_56674,Periodontium of left lower central incisor tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56049,Dentine of lower second secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55628,Dentine
http://purl.obolibrary.org/obo/FMA_56615,Lingual root of left upper first molar tooth,http://purl.obolibrary.org/obo/FMA_56613,Lingual root of upper first molar tooth
http://purl.obolibrary.org/obo/FMA_57656,Mesial contact surface of upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_56975,Contact surface of upper first premolar tooth
http://purl.obolibrary.org/obo/FMA_314054,Region of mandibular alveolar mucosa proper,http://purl.obolibrary.org/obo/FMA_313972,Alveolar mucosa proper
http://purl.obolibrary.org/obo/FMA_84244,Right lower second primary molar tooth,http://purl.obolibrary.org/obo/FMA_84237,Lower second primary molar tooth
http://purl.obolibrary.org/obo/FMA_56626,Lingual root of right upper third molar tooth,http://purl.obolibrary.org/obo/FMA_56625,Lingual root of upper third molar tooth
http://purl.obolibrary.org/obo/FMA_59433,Inferior mental spine,http://purl.obolibrary.org/obo/FMA_59425,Zone of body of mandible
http://purl.obolibrary.org/obo/FMA_55933,Dental pulp of left lower second premolar tooth,http://purl.obolibrary.org/obo/FMA_55931,Dental pulp of lower second premolar tooth
http://purl.obolibrary.org/obo/FMA_232272,Set of left pretracheal lymph nodes,http://purl.obolibrary.org/obo/FMA_71729,Set of pretracheal lymph nodes
http://purl.obolibrary.org/obo/FMA_314403,Muscle body of right vertical muscle of tongue,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/CDT_0009110,"billing code D9110: palliative (emergency) treatment  of dental pain - minor procedure This is typically reported  on a ""per visit"" basis for emergency treatment of dental pain.",http://purl.obolibrary.org/obo/CDT_1000021,billing code for unclassified treatment
http://purl.obolibrary.org/obo/FMA_56160,Surface of lower incisor tooth,http://purl.obolibrary.org/obo/FMA_56155,Surface of incisor tooth
http://purl.obolibrary.org/obo/FMA_57509,Crown proper of left lower first premolar tooth,http://purl.obolibrary.org/obo/FMA_57504,Crown proper of lower first premolar tooth
http://purl.obolibrary.org/obo/FMA_55883,Crown pulp of left upper first premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_59049,Right infra-orbital canal,http://purl.obolibrary.org/obo/FMA_59048,Infra-orbital canal
http://purl.obolibrary.org/obo/FMA_232457,Set of left lateral superior deep cervical lymph nodes,http://purl.obolibrary.org/obo/FMA_232453,Set of lateral superior deep cervical lymph nodes
http://purl.obolibrary.org/obo/FMA_56365,Distal surface of right lower first molar tooth,http://purl.obolibrary.org/obo/FMA_56361,Distal surface of lower first molar tooth
http://purl.obolibrary.org/obo/FMA_56847,Cusp of Carabelli of right upper first molar tooth,http://purl.obolibrary.org/obo/FMA_56843,Cusp of Carabelli of upper first molar tooth
http://purl.obolibrary.org/obo/FMA_56288,Mesial surface of left upper first premolar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56996,Contact surface of upper second molar tooth,http://purl.obolibrary.org/obo/FMA_56924,Contact surface of upper molar tooth
http://purl.obolibrary.org/obo/FMA_55672,Organ with organ cavity,http://purl.obolibrary.org/obo/FMA_55671,Cavitated organ
http://purl.obolibrary.org/obo/FMA_78590,Set of heterogeneous anatomical structures,http://purl.obolibrary.org/obo/FMA_55652,Anatomical set
http://purl.obolibrary.org/obo/FMA_56238,Labial surface of left lower lateral incisor tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_24218,Subdivision of head,http://purl.obolibrary.org/obo/FMA_67504,Subdivision of cardinal body part
http://purl.obolibrary.org/obo/FMA_319634,Proximal tendon of right styloglossus,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55935,Root pulp of lower second premolar tooth,http://purl.obolibrary.org/obo/FMA_55931,Dental pulp of lower second premolar tooth
http://purl.obolibrary.org/obo/FMA_56081,Enamel of right lower third secondary molar tooth,http://purl.obolibrary.org/obo/FMA_56068,Enamel of lower third secondary molar tooth
http://purl.obolibrary.org/obo/FMA_232513,Set of left jugulodigastric lymph nodes,http://purl.obolibrary.org/obo/FMA_232509,Set of jugulodigastric lymph nodes
http://purl.obolibrary.org/obo/FMA_259775,Bone tissue of left maxilla,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_75058,Conchal crest of maxilla,http://purl.obolibrary.org/obo/FMA_82518,Crest of maxilla
http://purl.obolibrary.org/obo/FMA_56238,Labial surface of left lower lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_56236,Labial surface of lower lateral incisor tooth
http://purl.obolibrary.org/obo/OHD_0000207,tooth surface to be restored role,http://purl.obolibrary.org/obo/OBI_0000444,target of material addition role
http://purl.obolibrary.org/obo/FMA_58010,Left lower canine socket,http://purl.obolibrary.org/obo/FMA_58008,Lower canine socket
http://purl.obolibrary.org/obo/FMA_56261,Surface of upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_56163,Surface of upper premolar tooth
http://purl.obolibrary.org/obo/CDT_0006751,billing code D6751: crown - porcelain fused to predominantly base metal,http://purl.obolibrary.org/obo/CDT_1000006,billing code for fixed partial denture retainers - crowns
http://purl.obolibrary.org/obo/FMA_56746,Cingulum of right lower central incisor tooth,http://purl.obolibrary.org/obo/FMA_56742,Cingulum of lower central incisor tooth
http://purl.obolibrary.org/obo/FMA_58002,Left lower lateral incisor socket,http://purl.obolibrary.org/obo/FMA_57999,Lower lateral incisor socket
http://purl.obolibrary.org/obo/CDT_0002394,"billing code D2394: resin-based composite - four or more surfaces, posterior",http://purl.obolibrary.org/obo/CDT_1000013,billing code for resin-based composite restorations - direct
http://purl.obolibrary.org/obo/FMA_56096,Cavity of molar tooth,http://purl.obolibrary.org/obo/FMA_55660,Cavity of tooth
http://purl.obolibrary.org/obo/FMA_12516,Tooth,http://purl.obolibrary.org/obo/FMA_55672,Organ with organ cavity
http://purl.obolibrary.org/obo/FMA_56312,Mesial surface of lower second premolar tooth,http://purl.obolibrary.org/obo/FMA_no_fmaid_Mesial_surface_enamel_of_tooth,Mesial surface enamel of tooth
http://purl.obolibrary.org/obo/CDT_0006607,"billing code D6607: inlay - cast noble metal, three or more surfaces",http://purl.obolibrary.org/obo/CDT_1000018,billing code for fixed partial denture retainers - inlays/onlays
http://purl.obolibrary.org/obo/FMA_56626,Lingual root of right upper third molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_314369,Muscle body of left genioglossus,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56149,Cavity of right lower second molar tooth,http://purl.obolibrary.org/obo/FMA_56145,Cavity of lower second molar tooth
http://purl.obolibrary.org/obo/FMA_55804,Lower second secondary premolar tooth,http://purl.obolibrary.org/obo/FMA_55717,Lower secondary premolar tooth
http://purl.obolibrary.org/obo/FMA_56131,Cavity of right lower second premolar tooth,http://purl.obolibrary.org/obo/FMA_56130,Cavity of lower second premolar tooth
http://purl.obolibrary.org/obo/FMA_56527,Crown of left upper canine tooth,http://purl.obolibrary.org/obo/FMA_56516,Crown of upper canine tooth
http://purl.obolibrary.org/obo/FMA_46708,Left chondroglossus,http://purl.obolibrary.org/obo/FMA_46700,Chondroglossus
http://purl.obolibrary.org/obo/BFO_0000017,realizable entity,http://purl.obolibrary.org/obo/BFO_0000020,specifically dependent continuant
http://purl.obolibrary.org/obo/FMA_57083,Stylomandibular ligament,http://purl.obolibrary.org/obo/FMA_57070,Ligament of temporomandibular joint
http://purl.obolibrary.org/obo/FMA_319941,Belly of right palatoglossus,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55815,Lower second secondary molar tooth,http://purl.obolibrary.org/obo/FMA_55721,Lower secondary molar tooth
http://purl.obolibrary.org/obo/FMA_56251,Incisal surface of right lower canine tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56399,Lingual surface of right upper second molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_57688,Zygomatic process of right maxilla,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56635,Distobuccal root of left upper second molar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_84243,Left lower first primary molar tooth,http://purl.obolibrary.org/obo/FMA_84212,Lower first primary molar tooth
http://purl.obolibrary.org/obo/FMA_57084,Right stylomandibular ligament,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55760,Cement of lower central secondary incisor tooth,http://purl.obolibrary.org/obo/FMA_55630,Cement
http://purl.obolibrary.org/obo/FMA_56952,Mesial contact surface of lower central incisor tooth,http://purl.obolibrary.org/obo/FMA_56944,Contact surface of lower central incisor tooth
http://purl.obolibrary.org/obo/FMA_56277,Mesial surface of right upper second premolar tooth,http://purl.obolibrary.org/obo/FMA_56270,Mesial surface of upper second premolar tooth
http://purl.obolibrary.org/obo/FMA_56981,Mesial contact surface of right lower second premolar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56618,Mesiobuccal root of right upper first molar tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55938,Crown pulp of right lower second premolar tooth,http://purl.obolibrary.org/obo/FMA_55934,Crown pulp of lower second premolar tooth
http://purl.obolibrary.org/obo/FMA_224494,Set of right inferior deep lateral cervical lymph nodes,http://purl.obolibrary.org/obo/FMA_71735,Set of inferior deep lateral cervical lymph nodes
http://purl.obolibrary.org/obo/FMA_57151,Crown of left upper second molar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_320728,Proximal tendon of right transverse muscle of tongue,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_84245,Left lower second primary molar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_56403,Buccal surface of upper first molar tooth,http://purl.obolibrary.org/obo/FMA_no_fmaid_Buccal_surface_enamel_of_tooth,Buccal surface enamel of tooth
http://purl.obolibrary.org/obo/FMA_20932,Portion of serous fluid,http://purl.obolibrary.org/obo/FMA_280564,Portion of body fluid suspension
http://purl.obolibrary.org/obo/FMA_232351,Lateral superior deep cervical lymph node,http://purl.obolibrary.org/obo/FMA_12770,Deep lateral cervical lymph node
http://purl.obolibrary.org/obo/OHD_0000306,dental material fusion process,http://purl.obolibrary.org/obo/OHD_0000349,dental material combination process
http://purl.obolibrary.org/obo/FMA_232646,Left mastoid lymph node,http://purl.obolibrary.org/obo/FMA_61215,Mastoid lymph node
http://purl.obolibrary.org/obo/FMA_57668,Mesial surface of left upper canine tooth,http://purl.obolibrary.org/obo/FMA_56243,Mesial surface of upper canine tooth
http://purl.obolibrary.org/obo/FMA_56218,Distal surface of lower lateral incisor tooth,http://purl.obolibrary.org/obo/FMA_56209,Distal surface of lower incisor tooth
http://purl.obolibrary.org/obo/FMA_56548,Crown of right upper lateral incisor tooth,http://example.com/right,Sum of right of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_55879,Root pulp of upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_55875,Dental pulp of upper first premolar tooth
http://purl.obolibrary.org/obo/FMA_56785,Buccal cusp of right upper first premolar tooth,http://purl.obolibrary.org/obo/FMA_56776,Buccal cusp of upper first premolar tooth
http://purl.obolibrary.org/obo/FMA_56415,Lingual surface of left upper first molar tooth,http://example.com/left,Sum of left of bilateral anatomical entity
http://purl.obolibrary.org/obo/FMA_320773,Distal zone of left hyoglossus,http://purl.obolibrary.org/obo/FMA_320769,Distal zone of hyoglossus
http://purl.obolibrary.org/obo/FMA_56851,Distobuccal cusp of upper second molar tooth,http://purl.obolibrary.org/obo/FMA_56823,Cusp of upper second molar tooth
http://purl.obolibrary.org/obo/FMA_232242,Set of right inferior deep cervical lymph nodes,http://purl.obolibrary.org/obo/FMA_232236,Set of inferior deep cervical lymph nodes
